crime_id,crime_type,crime_subtype,crime_date,crime_time,crime_day,crime_month,crime_year,crime_location,area_name,city,state,pincode,latitude,longitude,crime_description,weapon_used,entry_method,crime_method,target_type,victim_count,victim_gender,victim_age,injury_level,property_loss_amount,suspect_count,cctv_available,evidence_found,police_station,officer_assigned,case_status,fir_number,arrest_made,criminal_id,investigation_notes,created_at
CR-2025-15725,Drug Offense,Drug Trafficking,2025-12-24,11:55:09,Wednesday,December,2025,"482, Shivaji Nagar, Bibvewadi, Pune - 411037",Bibvewadi,Pune,Maharashtra,411037,18.477518,73.861324,An incident of Drug Offense (Drug Trafficking) occurred near Bibvewadi. The accused entered the Bank and committed the offense before fleeing the scene.,Pistol,Wall breach,Offense committed using Pistol. Entry via Wall breach. Under investigation.,Bank,5,Male,59,None,0.0,5,0,Digital evidence,Bibvewadi PS,Renu Jadhav,Under Investigation,FIR/2025/BIB/15725,0,,Investigation ongoing. No CCTV coverage at location. Witness statements being recorded. Forensic reports awaited.,2026-08-08 22:55:43
CR-2023-15726,Theft,Mobile Theft,2023-07-31,10:48:55,Monday,July,2023,"413, Sai Main Road, Nanded, Pune - 411041",Nanded,Pune,Maharashtra,411041,18.450969,73.838854,Police received a complaint regarding Mobile Theft at Mall in Nanded at 10:48:55. Investigation initiated and local CCTV footage is being examined.,Sword,Back door,Suspect gained entry via Back door and stole valuables. Operated swiftly.,Mall,4,Male,35,Minor,4150491.76,2,1,Digital evidence,Sinhagad Road PS,Shekhar Bhosale,Under Investigation,FIR/2023/SIN/15726,0,,Investigation ongoing. CCTV footage secured. Witness statements being recorded. Forensic reports awaited.,2026-08-08 22:55:43
CR-2024-15727,Robbery,Highway Robbery,2024-05-02,16:12:15,Thursday,May,2024,"294, Nehru Nagar, Parvati, Pune - 411009",Parvati,Pune,Maharashtra,411009,18.495793,73.853766,Suspect(s) committed Highway Robbery at a Highway in Parvati during 16:12:15. Officers responded within minutes of the alert.,Cricket Bat,Window break,"Armed with Cricket Bat, suspect threatened victims and demanded valuables via Window break.",Highway,4,Male,35,None,875904.65,3,1,DNA evidence,Dattawadi PS,Prateek Wagh,Under Investigation,FIR/2024/DAT/15727,0,,Investigation ongoing. CCTV footage secured. Witness statements being recorded. Forensic reports awaited.,2026-08-08 22:55:43
CR-2024-15728,Extortion,Protection Racket,2024-08-31,05:08:39,Saturday,August,2024,"103, Sai Galli, Camp, Pune - 411001",Camp,Pune,Maharashtra,411001,18.515958,73.880166,A Extortion case involving Protection Racket was registered at Camp. The victim reported the incident. Forensic team dispatched to the site.,Iron Rod,Key duplication,Offense committed using Iron Rod. Entry via Key duplication. Under investigation.,Restaurant,2,Male,23,Minor,0.0,5,1,Weapon recovered,Lashkar PS,Prakash Mane,Under Investigation,FIR/2024/LAS/15728,0,,Investigation ongoing. CCTV footage secured. Witness statements being recorded. Forensic reports awaited.,2026-08-08 22:55:43
CR-2023-15729,Robbery,Home Invasion,2023-07-25,11:56:26,Tuesday,July,2023,"466, Gandhi Galli, Lohegaon, Pune - 411032",Lohegaon,Pune,Maharashtra,411032,18.590538,73.915365,Suspect(s) committed Home Invasion at a Street in Lohegaon during 11:56:26. Officers responded within minutes of the alert.,None,Fire escape,"Armed with None, suspect threatened victims and demanded valuables via Fire escape.",Street,5,Male,75,None,3176752.83,2,0,CCTV footage available,Viman Nagar PS,Prateek Shah,Under Investigation,FIR/2023/VIM/15729,0,,Investigation ongoing. No CCTV coverage at location. Witness statements being recorded. Forensic reports awaited.,2026-08-08 22:55:43
CR-2024-15730,Murder,Honor Killing,2024-01-07,00:49:04,Sunday,January,2024,"202, Ambedkar Lane, Dhanori, Pune - 411015",Dhanori,Pune,Maharashtra,411015,18.576884,73.903237,An incident of Murder (Honor Killing) occurred near Dhanori. The accused entered the Office and committed the offense before fleeing the scene.,None,Fire escape,Victim attacked with None. Fatal injuries sustained. Scene secured for forensics.,Office,1,Female,49,None,0.0,4,1,Blood sample collected,Viman Nagar PS,Varsha Das,Unsolved,FIR/2024/VIM/15730,0,,Case unsolved. CCTV footage secured. Special team assigned for re-investigation.,2026-08-08 22:55:43
CR-2022-15731,Extortion,Land Grabbing,2022-12-01,23:45:52,Thursday,December,2022,"500, Ganesh Lane, Lohegaon, Pune - 411032",Lohegaon,Pune,Maharashtra,411032,18.591439,73.920569,An incident of Extortion (Land Grabbing) occurred near Lohegaon. The accused entered the House and committed the offense before fleeing the scene.,Iron Rod,Roof entry,Offense committed using Iron Rod. Entry via Roof entry. Under investigation.,House,2,Male,47,None,0.0,5,0,Fingerprint found,Viman Nagar PS,Santosh Shaikh,Under Investigation,FIR/2022/VIM/15731,0,,Investigation ongoing. No CCTV coverage at location. Witness statements being recorded. Forensic reports awaited.,2026-08-08 22:55:43
CR-2025-15732,Assault,Bar Fight,2025-07-03,00:36:15,Thursday,July,2025,"129, Phule Society, Shivajinagar, Pune - 411005",Shivajinagar,Pune,Maharashtra,411005,18.531607,73.844352,Suspect(s) committed Bar Fight at a Street in Shivajinagar during 00:36:15. Officers responded within minutes of the alert.,Pistol,Key duplication,Offense committed using Pistol. Entry via Key duplication. Under investigation.,Street,5,Male,45,Severe,0.0,4,1,CCTV footage available,Shivajinagar PS,Suresh Khaire,Solved,FIR/2025/SHI/15732,1,CRM-IND-04491,Case solved. CCTV footage secured. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
CR-2023-15733,Drug Offense,Drug Manufacturing,2023-12-01,23:45:51,Friday,December,2023,"47, Laxmi Lane, Bharati Vidyapeeth, Pune - 411046",Bharati Vidyapeeth,Pune,Maharashtra,411046,18.454001,73.847105,A case of Drug Manufacturing was reported at Bharati Vidyapeeth at approximately 23:45:51. The suspect targeted a Street. Local residents alerted police after noticing suspicious activity.,Knife,Lock picking,Offense committed using Knife. Entry via Lock picking. Under investigation.,Street,4,Female,69,None,0.0,1,0,Fingerprint found,Bharati Vidyapeeth PS,Rohan Shelke,Under Investigation,FIR/2023/BHA/15733,0,,Investigation ongoing. No CCTV coverage at location. Witness statements being recorded. Forensic reports awaited.,2026-08-08 22:55:43
CR-2022-15734,Theft,Home Burglary,2022-08-10,02:25:28,Wednesday,August,2022,"183, Ambedkar Chowk, Phursungi, Pune - 412308",Phursungi,Pune,Maharashtra,412308,18.476084,73.938759,Police received a complaint regarding Home Burglary at Vehicle in Phursungi at 02:25:28. Investigation initiated and local CCTV footage is being examined.,Hammer,Not applicable,Suspect gained entry via Not applicable and stole valuables. Operated swiftly.,Vehicle,5,Male,80,Fatal,1106543.68,1,1,Mobile phone records,Hadapsar PS,Ramesh Tiwari,Under Investigation,FIR/2022/HAD/15734,0,,Investigation ongoing. CCTV footage secured. Witness statements being recorded. Forensic reports awaited.,2026-08-08 22:55:43
CR-2023-15735,Kidnapping,Elopement,2023-11-14,00:36:47,Tuesday,November,2023,"280, Nehru Apartments, Undri, Pune - 411060",Undri,Pune,Maharashtra,411060,18.450202,73.890085,A case of Elopement was reported at Undri at approximately 00:36:47. The suspect targeted a Shop. Local residents alerted police after noticing suspicious activity.,None,Door break,Offense committed using None. Entry via Door break. Under investigation.,Shop,2,Male,77,Minor,0.0,4,0,CCTV footage available,Kondhwa PS,Vijay Deshmukh,Solved,FIR/2023/KON/15735,1,CRM-IND-00432,Case solved. No CCTV coverage at location. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
CR-2023-15736,Murder,Contract Killing,2023-01-23,23:11:42,Monday,January,2023,"337, Ambedkar Apartments, Karvenagar, Pune - 411052",Karvenagar,Pune,Maharashtra,411052,18.500747,73.81982,A Murder case involving Contract Killing was registered at Karvenagar. The victim reported the incident. Forensic team dispatched to the site.,None,Fire escape,Victim attacked with None. Fatal injuries sustained. Scene secured for forensics.,Person,1,Male,17,Fatal,0.0,2,1,Fingerprint found,Kothrud PS,Sameer Bhosale,Solved,FIR/2023/KOT/15736,1,CRM-IND-01379,Case solved. CCTV footage secured. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
CR-2024-15737,Theft,Vehicle Theft,2024-08-31,13:58:42,Saturday,August,2024,"415, Gandhi Colony, Pimple Nilakh, Pune - 411027",Pimple Nilakh,Pune,Maharashtra,411027,18.581845,73.798414,Suspect(s) committed Vehicle Theft at a Jewelry Store in Pimple Nilakh during 13:58:42. Officers responded within minutes of the alert.,None,Fire escape,Suspect gained entry via Fire escape and stole valuables. Operated swiftly.,Jewelry Store,2,Male,60,Minor,1017891.12,3,1,Tool marks found,Sangvi PS,Smita Ansari,Solved,FIR/2024/SAN/15737,1,CRM-IND-02863,Case solved. CCTV footage secured. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
CR-2025-15738,Murder,Crime of Passion,2025-01-15,15:41:44,Wednesday,January,2025,"122, Nehru Residency, Handewadi, Pune - 411028",Handewadi,Pune,Maharashtra,411028,18.460805,73.930503,Suspect(s) committed Crime of Passion at a House in Handewadi during 15:41:44. Officers responded within minutes of the alert.,Iron Rod,Back door,Victim attacked with Iron Rod. Fatal injuries sustained. Scene secured for forensics.,House,3,Male,80,Minor,0.0,2,0,Mobile phone records,Hadapsar PS,Aparna Pathan,Closed,FIR/2025/HAD/15738,0,CRM-IND-03732,Case closed — insufficient evidence. No CCTV coverage at location. All leads exhausted.,2026-08-08 22:55:43
CR-2025-15739,Theft,Bicycle Theft,2025-03-25,03:10:16,Tuesday,March,2025,"104, Sai Main Road, Narayan Peth, Pune - 411030",Narayan Peth,Pune,Maharashtra,411030,18.511919,73.854465,A Theft case involving Bicycle Theft was registered at Narayan Peth. The victim reported the incident. Forensic team dispatched to the site.,Pistol,Not applicable,Suspect gained entry via Not applicable and stole valuables. Operated swiftly.,Street,2,Male,27,Fatal,4541013.24,5,1,Eyewitness statement,Vishrambaug PS,Durgesh Ghosh,Unsolved,FIR/2025/VIS/15739,0,,Case unsolved. CCTV footage secured. Special team assigned for re-investigation.,2026-08-08 22:55:43
CR-2024-15740,Assault,Bar Fight,2024-03-03,05:13:54,Sunday,March,2024,"169, Laxmi Galli, Gokhale Nagar, Pune - 411016",Gokhale Nagar,Pune,Maharashtra,411016,18.533518,73.83955,A Assault case involving Bar Fight was registered at Gokhale Nagar. The victim reported the incident. Forensic team dispatched to the site.,Chain,Wall breach,Offense committed using Chain. Entry via Wall breach. Under investigation.,Jewelry Store,2,Male,38,Fatal,0.0,3,1,Eyewitness statement,Shivajinagar PS,Vikram Chavan,Under Investigation,FIR/2024/SHI/15740,0,,Investigation ongoing. CCTV footage secured. Witness statements being recorded. Forensic reports awaited.,2026-08-08 22:55:43
CR-2022-15741,Cybercrime,Hacking,2022-09-21,07:55:56,Wednesday,September,2022,"336, Ganesh Galli, Dhayari, Pune - 411041",Dhayari,Pune,Maharashtra,411041,18.455964,73.80221,Suspect(s) committed Hacking at a Highway in Dhayari during 07:55:56. Officers responded within minutes of the alert.,Chain,Not applicable,Digital means used to commit fraud. Traced through IP analysis and transaction records.,Highway,3,Male,42,Minor,2342916.02,4,0,Blood sample collected,Sinhagad Road PS,Kishore Pandey,Solved,FIR/2022/SIN/15741,0,,Case solved. No CCTV coverage at location. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
CR-2023-15742,Robbery,Home Invasion,2023-07-22,21:52:02,Saturday,July,2023,"245, Ambedkar Society, Lohegaon, Pune - 411032",Lohegaon,Pune,Maharashtra,411032,18.59521,73.91413,A Robbery case involving Home Invasion was registered at Lohegaon. The victim reported the incident. Forensic team dispatched to the site.,Machete,Window break,"Armed with Machete, suspect threatened victims and demanded valuables via Window break.",Vehicle,3,Male,62,Fatal,4772039.66,5,0,Fingerprint found,Viman Nagar PS,Prateek Shah,Solved,FIR/2023/VIM/15742,1,CRM-IND-01590,Case solved. No CCTV coverage at location. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
CR-2024-15743,Kidnapping,Child Abduction,2024-01-04,09:49:20,Thursday,January,2024,"402, Patel Complex, Pashan, Pune - 411021",Pashan,Pune,Maharashtra,411021,18.540472,73.7943,An incident of Kidnapping (Child Abduction) occurred near Pashan. The accused entered the Shop and committed the offense before fleeing the scene.,None,Back door,Offense committed using None. Entry via Back door. Under investigation.,Shop,1,Male,61,Fatal,0.0,4,1,Mobile phone records,Chatushrungi PS,Ramesh Qureshi,Solved,FIR/2024/CHA/15743,1,CRM-IND-03546,Case solved. CCTV footage secured. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
CR-2023-15744,Robbery,Store Robbery,2023-08-20,07:25:17,Sunday,August,2023,"301, Patel Society, Tathawade, Pune - 411033",Tathawade,Pune,Maharashtra,411033,18.606474,73.744623,An incident of Robbery (Store Robbery) occurred near Tathawade. The accused entered the Warehouse and committed the offense before fleeing the scene.,Axe,Not applicable,"Armed with Axe, suspect threatened victims and demanded valuables via Not applicable.",Warehouse,1,Female,14,None,433521.44,3,1,Eyewitness statement,Hinjewadi PS,Ashish Thorat,Under Investigation,FIR/2023/HIN/15744,0,,Investigation ongoing. CCTV footage secured. Witness statements being recorded. Forensic reports awaited.,2026-08-08 22:55:43
CR-2023-15745,Sexual Offense,Harassment,2023-05-04,13:17:39,Thursday,May,2023,"323, Sai Apartments, Loni Kalbhor, Pune - 412201",Loni Kalbhor,Pune,Maharashtra,412201,18.455017,73.957094,A case of Harassment was reported at Loni Kalbhor at approximately 13:17:39. The suspect targeted a Street. Local residents alerted police after noticing suspicious activity.,Chain,Lock picking,Offense committed using Chain. Entry via Lock picking. Under investigation.,Street,2,Female,29,Fatal,0.0,5,1,Blood sample collected,Hadapsar PS,Ganesh Singh,Solved,FIR/2023/HAD/15745,0,,Case solved. CCTV footage secured. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
CR-2025-15746,Theft,Laptop Theft,2025-11-27,17:36:39,Thursday,November,2025,"173, Chhatrapati Main Road, Wakad, Pune - 411057",Wakad,Pune,Maharashtra,411057,18.600104,73.758981,Police received a complaint regarding Laptop Theft at Bank in Wakad at 17:36:39. Investigation initiated and local CCTV footage is being examined.,Chain,Key duplication,Suspect gained entry via Key duplication and stole valuables. Operated swiftly.,Bank,3,Male,46,Severe,2691044.8,3,1,DNA evidence,Hinjewadi PS,Vihaan Mulani,Under Investigation,FIR/2025/HIN/15746,0,,Investigation ongoing. CCTV footage secured. Witness statements being recorded. Forensic reports awaited.,2026-08-08 22:55:43
CR-2025-15747,Theft,Shoplifting,2025-12-28,02:49:38,Sunday,December,2025,"465, Ganesh Colony, Chakan, Pune - 410501",Chakan,Pune,Maharashtra,410501,18.759054,73.863473,A case of Shoplifting was reported at Chakan at approximately 02:49:38. The suspect targeted a ATM. Local residents alerted police after noticing suspicious activity.,Pistol,Door break,Suspect gained entry via Door break and stole valuables. Operated swiftly.,ATM,5,Female,15,Fatal,93458.67,2,1,None,Chakan PS,Atharva Roy,Solved,FIR/2025/CHA/15747,0,,Case solved. CCTV footage secured. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
CR-2025-15748,Robbery,Highway Robbery,2025-05-16,12:07:46,Friday,May,2025,"288, Ganesh Complex, Yerwada, Pune - 411006",Yerwada,Pune,Maharashtra,411006,18.556404,73.880662,Police received a complaint regarding Highway Robbery at Warehouse in Yerwada at 12:07:46. Investigation initiated and local CCTV footage is being examined.,None,Lock picking,"Armed with None, suspect threatened victims and demanded valuables via Lock picking.",Warehouse,2,Female,76,None,3283470.05,1,1,DNA evidence,Yerawada PS,Suman Patel,Under Investigation,FIR/2025/YER/15748,0,,Investigation ongoing. CCTV footage secured. Witness statements being recorded. Forensic reports awaited.,2026-08-08 22:55:43
CR-2024-15749,Murder,Gang Violence,2024-12-08,06:58:12,Sunday,December,2024,"200, Patel Apartments, Erandwane, Pune - 411004",Erandwane,Pune,Maharashtra,411004,18.513781,73.826724,An incident of Murder (Gang Violence) occurred near Erandwane. The accused entered the Vehicle and committed the offense before fleeing the scene.,None,Key duplication,Victim attacked with None. Fatal injuries sustained. Scene secured for forensics.,Vehicle,5,Male,59,Minor,0.0,2,1,Mobile phone records,Deccan PS,Durgesh Khaire,Solved,FIR/2024/DEC/15749,0,,Case solved. CCTV footage secured. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
CR-2023-15750,Kidnapping,Child Abduction,2023-07-15,03:36:42,Saturday,July,2023,"76, Laxmi Chowk, Narayan Peth, Pune - 411030",Narayan Peth,Pune,Maharashtra,411030,18.508101,73.85768,Suspect(s) committed Child Abduction at a Vehicle in Narayan Peth during 03:36:42. Officers responded within minutes of the alert.,Cricket Bat,Front door,Offense committed using Cricket Bat. Entry via Front door. Under investigation.,Vehicle,4,Male,30,Moderate,0.0,3,0,Fingerprint found,Vishrambaug PS,Kiran Nikam,Solved,FIR/2023/VIS/15750,1,CRM-IND-00991,Case solved. No CCTV coverage at location. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
