criminal_id,first_name,last_name,full_name,nickname,gender,age,dob,blood_group,nationality,religion,marital_status,phone_number,email,aadhaar_number,passport_number,address,area_name,city,state,pincode,latitude,longitude,gang_name,gang_role,education_level,occupation,criminal_category,risk_level,fingerprint_id,dna_profile_id,eye_color,hair_color,height_cm,weight_kg,body_marks,face_image_path,mugshot_image,last_known_location,last_seen_date,arrest_count,conviction_count,prison_history,bail_status,most_common_crime,crime_style,preferred_weapon,active_status,wanted_status,created_at
CRM-IND-05268,Arjun,Chavan,Arjun Chavan,Lucky,Male,50,1975-09-18,AB+,Indian,Hindu,Single,+917463035292,arjun.chavan604@hotmail.com,507327216453,,"485, Laxmi Lane, Tilak Road, Pune - 411030",Tilak Road,Pune,Maharashtra,411030,18.506971,73.845139,,,Post Graduate,Plumber,Organized Crime,Low,FP-05268,DNA-05268,Brown,Bald,166.3,66.7,Scar on left cheek,mock_images/faces/CRM-IND-05268_mugshot.jpg,mock_images/faces/CRM-IND-05268_mugshot.jpg,Tilak Road,2024-08-13,14,13,"Kolhapur Jail (1yr for Drug Offense, 2019-2020); Arthur Road Jail (2yr for Fraud, 2016-2018); Yerawada Central Jail (3yr for Murder, 2015-2018)",On Bail,Sexual Offense,Opportunistic. Strikes during festivals and crowded events. Blends in.,Cricket Bat,1,0,2026-08-08 22:55:42
CRM-IND-05269,Dev,Dubey,Dev Dubey,,Male,47,1978-01-11,B-,Indian,Christian,Divorced,+918859003389,dev.dubey308@hotmail.com,822616705606,,"320, Shivaji Complex, Maan, Pune - 411057",Maan,Pune,Maharashtra,411057,18.557882,73.740816,,,No Formal Education,Security Guard,Violent,Medium,FP-05269,DNA-05269,Hazel,Brown,159.2,60.7,Scar on right arm,mock_images/faces/CRM-IND-05269_mugshot.jpg,mock_images/faces/CRM-IND-05269_mugshot.jpg,Maan,2024-07-19,1,0,No prior convictions,On Bail,Cybercrime,Tech-savvy offender. Uses digital tools. Known for Cybercrime operations.,None,1,0,2026-08-08 22:55:42
CRM-IND-05270,Girish,Gupta,Girish Gupta,Boxer,Male,59,1966-06-17,O-,Indian,Buddhist,Divorced,+916136539555,girish.gupta514@hotmail.com,654729072112,Z5822241,"372, Phule Residency, Loni Kalbhor, Pune - 412201",Loni Kalbhor,Pune,Maharashtra,412201,18.458223,73.960027,Ghost Riders,Enforcer,Graduate,Unemployed,Non-violent,High,FP-05270,DNA-05270,Brown,Bald,166.1,95.4,Tattoo on neck,mock_images/faces/CRM-IND-05270_mugshot.jpg,mock_images/faces/CRM-IND-05270_mugshot.jpg,Loni Kalbhor,2025-02-20,5,1,"Yerawada Central Jail (4yr for Kidnapping, 2011-2015)",On Bail,Drug Offense,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Hammer,0,0,2026-08-08 22:55:42
CRM-IND-05271,Jagdish,Sharma,Jagdish Sharma,Dabang,Male,40,1985-06-07,A+,Indian,Hindu,Widowed,+918899498935,jagdish.sharma121@outlook.com,748961363107,F7336047,"105, Chhatrapati Society, Talegaon, Pune - 410507",Talegaon,Pune,Maharashtra,410507,18.730713,73.678628,Shinde Group,Driver,Higher Secondary,Delivery Agent,White Collar,Medium,FP-05271,DNA-05271,Hazel,Dark Brown,172.8,73.9,Birthmark on back,mock_images/faces/CRM-IND-05271_mugshot.jpg,mock_images/faces/CRM-IND-05271_mugshot.jpg,Talegaon,2024-12-02,7,7,"Yerawada Central Jail (4yr for Fraud, 2019-2023); Pune District Jail (5yr for Robbery, 2019-2024); Arthur Road Jail (3yr for Cybercrime, 2016-2019)",On Bail,Theft,Works with accomplices. Uses stolen vehicles. Specializes in Theft.,None,0,0,2026-08-08 22:55:42
CRM-IND-05272,Pankaj,Khan,Pankaj Khan,Bada,Male,51,1974-08-09,A-,Indian,Sikh,Single,+918182284458,pankaj.khan808@outlook.com,219671541620,,"185, Nehru Colony, Phursungi, Pune - 412308",Phursungi,Pune,Maharashtra,412308,18.478619,73.938765,,,ITI,Security Guard,Habitual Offender,Low,FP-05272,DNA-05272,Hazel,Grey,180.7,83.0,Mole near right eye,mock_images/faces/CRM-IND-05272_face_1.jpg,mock_images/faces/CRM-IND-05272_mugshot.jpg,Phursungi,2024-03-14,9,5,"Nashik Road Central Jail (3yr for Assault, 2013-2016); Nashik Road Central Jail (4yr for Drug Offense, 2012-2016); Kolhapur Jail (4yr for Sexual Offense, 2021-2025)",Not Applicable,Drug Offense,Operates during nighttime. Uses None. Targets isolated locations.,None,1,0,2026-08-08 22:55:42
CRM-IND-05273,Umesh,Sawant,Umesh Sawant,Chhota,Male,28,1997-02-03,AB+,Indian,Buddhist,Single,+919286310369,umesh.sawant860@yahoo.com,474079716084,J3115245,"52, Krishna Chowk, Mohammadwadi, Pune - 411060",Mohammadwadi,Pune,Maharashtra,411060,18.467044,73.911101,,,Graduate,Street Vendor,Violent,Low,FP-05273,DNA-05273,Dark Brown,Grey,155.4,79.2,,mock_images/faces/CRM-IND-05273_mugshot.jpg,mock_images/faces/CRM-IND-05273_mugshot.jpg,Mohammadwadi,2024-10-13,10,6,"Arthur Road Jail (3yr for Fraud, 2013-2016); Arthur Road Jail (1yr for Kidnapping, 2015-2016); Taloja Central Jail (1yr for Murder, 2010-2011)",On Bail,Assault,Operates during nighttime. Uses Knife. Targets isolated locations.,Knife,0,0,2026-08-08 22:55:42
CRM-IND-05274,Yogesh,Sheikh,Yogesh Sheikh,Prince,Male,23,2002-11-14,AB+,Indian,Muslim,Married,+918442747620,yogesh.sheikh900@outlook.com,544870796490,W2930157,"33, Phule Lane, Bopodi, Pune - 411020",Bopodi,Pune,Maharashtra,411020,18.560774,73.827133,Shinde Group,Weapons Handler,Higher Secondary,Daily Wage Worker,White Collar,High,FP-05274,DNA-05274,Brown,Dark Brown,175.6,75.7,Scar on forehead,mock_images/faces/CRM-IND-05274_mugshot.jpg,mock_images/faces/CRM-IND-05274_mugshot.jpg,Bopodi,2025-11-13,10,8,"Nashik Road Central Jail (5yr for Sexual Offense, 2020-2025); Taloja Central Jail (5yr for Sexual Offense, 2018-2023); Pune District Jail (5yr for Fraud, 2013-2018)",Released,Kidnapping,Tech-savvy offender. Uses digital tools. Known for Kidnapping operations.,Machete,1,1,2026-08-08 22:55:42
CRM-IND-05275,Vikram,Qureshi,Vikram Qureshi,Eagle,Male,45,1980-06-01,AB-,Indian,Sikh,Widowed,+917253926982,vikram.qureshi940@hotmail.com,562084723527,,"286, Tilak Galli, Pimpri, Pune - 411018",Pimpri,Pune,Maharashtra,411018,18.618323,73.793103,Vishrantwadi Boys,Driver,Primary School,Truck Driver,White Collar,High,FP-05275,DNA-05275,Hazel,Brown,169.3,93.9,,mock_images/faces/CRM-IND-05275_mugshot.jpg,mock_images/faces/CRM-IND-05275_mugshot.jpg,Pimpri,2024-10-31,4,1,"Nashik Road Central Jail (5yr for Fraud, 2015-2020)",Bail Denied,Murder,Works with accomplices. Uses stolen vehicles. Specializes in Murder.,Hammer,0,0,2026-08-08 22:55:42
CRM-IND-05276,Sanjay,Kumar,Sanjay Kumar,Angry,Male,33,1992-02-10,O+,Indian,Jain,Married,+917508272312,sanjay.kumar389@outlook.com,439794572687,,"314, Nehru Galli, Wagholi, Pune - 412207",Wagholi,Pune,Maharashtra,412207,18.574841,73.963423,,,Diploma,Mechanic,Non-violent,Low,FP-05276,DNA-05276,Brown,Brown,164.5,74.9,Tattoo of snake on shoulder,mock_images/faces/CRM-IND-05276_mugshot.jpg,mock_images/faces/CRM-IND-05276_mugshot.jpg,Wagholi,2025-09-22,5,1,"Pune District Jail (1yr for Extortion, 2011-2012)",Bail Denied,Assault,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Cricket Bat,1,0,2026-08-08 22:55:42
CRM-IND-05277,Rajesh,Banerjee,Rajesh Banerjee,,Male,23,2002-09-21,O-,Indian,Christian,Widowed,+919227542100,rajesh.banerjee143@rediffmail.com,250495923308,,"1, Phule Chowk, Sinhagad Road, Pune - 411041",Sinhagad Road,Pune,Maharashtra,411041,18.477931,73.819893,,,Graduate,Painter,Habitual Offender,Low,FP-05277,DNA-05277,Hazel,Grey,167.4,75.9,Mole near right eye,mock_images/faces/CRM-IND-05277_mugshot.jpg,mock_images/faces/CRM-IND-05277_mugshot.jpg,Sinhagad Road,2025-11-13,3,3,"Nashik Road Central Jail (3yr for Extortion, 2015-2018); Arthur Road Jail (3yr for Cybercrime, 2018-2021); Yerawada Central Jail (5yr for Assault, 2015-2020)",Not Applicable,Kidnapping,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Pistol,0,1,2026-08-08 22:55:42
CRM-IND-05278,Siddharth,Kadam,Siddharth Kadam,,Male,29,1996-12-12,AB+,Indian,Hindu,Married,+919886927556,siddharth.kadam200@rediffmail.com,515153542543,,"356, Ambedkar Complex, Pimpri, Pune - 411018",Pimpri,Pune,Maharashtra,411018,18.627758,73.796355,,,Post Graduate,Business,Violent,Medium,FP-05278,DNA-05278,Black,Dark Brown,173.4,45.1,Tattoo on right forearm,mock_images/faces/CRM-IND-05278_mugshot.jpg,mock_images/faces/CRM-IND-05278_mugshot.jpg,Pimpri,2024-12-04,15,1,"Taloja Central Jail (2yr for Robbery, 2019-2021)",On Bail,Theft,Operates during nighttime. Uses Pistol. Targets isolated locations.,Pistol,0,0,2026-08-08 22:55:42
CRM-IND-05279,Rupesh,Khan,Rupesh Khan,Chain,Male,44,1981-10-05,A-,Indian,Jain,Single,+918141041687,rupesh.khan406@hotmail.com,342415597854,,"430, Patel Colony, Warje, Pune - 411058",Warje,Pune,Maharashtra,411058,18.484862,73.804278,,,Primary School,Cook,Habitual Offender,Medium,FP-05279,DNA-05279,Dark Brown,Black,173.7,49.3,,mock_images/faces/CRM-IND-05279_mugshot.jpg,mock_images/faces/CRM-IND-05279_mugshot.jpg,Warje,2025-12-14,3,0,No prior convictions,On Bail,Fraud,Opportunistic. Strikes during festivals and crowded events. Blends in.,Machete,0,0,2026-08-08 22:55:42
CRM-IND-05280,Anil,Kale,Anil Kale,,Male,33,1992-12-07,A-,Indian,Christian,Divorced,+919124587846,anil.kale174@rediffmail.com,258032318606,,"1, Ambedkar Residency, Gokhale Nagar, Pune - 411016",Gokhale Nagar,Pune,Maharashtra,411016,18.52839,73.838163,,,Graduate,Unemployed,Organized Crime,Medium,FP-05280,DNA-05280,Hazel,Bald,156.1,74.3,Birthmark on back,mock_images/faces/CRM-IND-05280_mugshot.jpg,mock_images/faces/CRM-IND-05280_mugshot.jpg,Gokhale Nagar,2024-02-07,8,2,"Pune District Jail (4yr for Assault, 2019-2023); Pune District Jail (1yr for Cybercrime, 2010-2011)",Bail Denied,Robbery,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Hammer,1,0,2026-08-08 22:55:42
CRM-IND-05281,Om,Singh,Om Singh,Prince,Male,41,1984-09-04,B+,Indian,Christian,Divorced,+917663553226,om.singh552@yahoo.com,702578609518,,"53, Laxmi Galli, Wadgaon Sheri, Pune - 411014",Wadgaon Sheri,Pune,Maharashtra,411014,18.547075,73.916313,,,Higher Secondary,Painter,Violent,Low,FP-05281,DNA-05281,Dark Brown,Grey,176.9,102.0,,mock_images/faces/CRM-IND-05281_face_1.jpg,mock_images/faces/CRM-IND-05281_mugshot.jpg,Wadgaon Sheri,2024-07-10,3,2,"Taloja Central Jail (1yr for Sexual Offense, 2011-2012); Nashik Road Central Jail (3yr for Cybercrime, 2018-2021)",Not Applicable,Fraud,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Hammer,1,0,2026-08-08 22:55:42
CRM-IND-05282,Ishaan,Banerjee,Ishaan Banerjee,Boss,Male,34,1991-10-02,O-,Indian,Jain,Widowed,+918414848167,ishaan.banerjee441@gmail.com,323949217786,L5209114,"241, Patel Galli, Koregaon Park, Pune - 411001",Koregaon Park,Pune,Maharashtra,411001,18.534033,73.888243,,,ITI,Delivery Agent,White Collar,High,FP-05282,DNA-05282,Black,Bald,175.3,63.8,Tattoo on chest,mock_images/faces/CRM-IND-05282_mugshot.jpg,mock_images/faces/CRM-IND-05282_mugshot.jpg,Koregaon Park,2025-09-24,13,3,"Kolhapur Jail (2yr for Fraud, 2012-2014); Arthur Road Jail (4yr for Cybercrime, 2014-2018); Arthur Road Jail (1yr for Robbery, 2012-2013)",Bail Denied,Kidnapping,Operates during nighttime. Uses Axe. Targets isolated locations.,Axe,0,0,2026-08-08 22:55:42
CRM-IND-05283,Jagdish,Wagh,Jagdish Wagh,,Male,18,2007-12-03,O-,Indian,Jain,Widowed,+919662486348,jagdish.wagh19@hotmail.com,955738449956,,"78, Nehru Main Road, Kharadi, Pune - 411014",Kharadi,Pune,Maharashtra,411014,18.557051,73.937321,,,Secondary School,Truck Driver,Organized Crime,Low,FP-05283,DNA-05283,Brown,Grey,155.8,78.9,Scar on right arm,mock_images/faces/CRM-IND-05283_mugshot.jpg,mock_images/faces/CRM-IND-05283_mugshot.jpg,Kharadi,2025-05-31,11,4,"Pune District Jail (3yr for Robbery, 2011-2014); Kolhapur Jail (2yr for Theft, 2015-2017); Arthur Road Jail (3yr for Sexual Offense, 2017-2020)",On Bail,Theft,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Chain,1,1,2026-08-08 22:55:42
CRM-IND-05284,Vishal,Nair,Vishal Nair,,Male,58,1967-02-10,O-,Indian,Christian,Married,+919751088020,vishal.nair528@outlook.com,672712786222,S4871816,"200, Ambedkar Main Road, Katraj, Pune - 411046",Katraj,Pune,Maharashtra,411046,18.454294,73.853865,,,Higher Secondary,Factory Worker,Non-violent,Low,FP-05284,DNA-05284,Black,Brown,154.5,57.0,Mole near right eye,mock_images/faces/CRM-IND-05284_mugshot.jpg,mock_images/faces/CRM-IND-05284_mugshot.jpg,Katraj,2024-04-04,12,6,"Nashik Road Central Jail (5yr for Murder, 2013-2018); Taloja Central Jail (1yr for Murder, 2014-2015); Yerawada Central Jail (4yr for Fraud, 2020-2024)",Bail Denied,Kidnapping,Operates during nighttime. Uses Knife. Targets isolated locations.,Knife,1,0,2026-08-08 22:55:42
CRM-IND-05285,Durga,Shinde,Durga Shinde,Devil,Female,50,1975-08-24,A-,Indian,Sikh,Married,+918469489932,durga.shinde303@rediffmail.com,349331652766,M9983033,"451, Nehru Society, Kasba Peth, Pune - 411011",Kasba Peth,Pune,Maharashtra,411011,18.521145,73.860877,,,Higher Secondary,Tailor,White Collar,Low,FP-05285,DNA-05285,Black,Black,164.2,66.0,Birthmark on back,mock_images/faces/CRM-IND-05285_mugshot.jpg,mock_images/faces/CRM-IND-05285_mugshot.jpg,Kasba Peth,2024-01-04,6,4,"Kolhapur Jail (3yr for Assault, 2017-2020); Kolhapur Jail (3yr for Fraud, 2021-2024); Arthur Road Jail (3yr for Robbery, 2016-2019)",Bail Denied,Drug Offense,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Chain,0,0,2026-08-08 22:55:42
CRM-IND-05286,Vivaan,Gupta,Vivaan Gupta,Motu,Male,56,1969-05-03,AB-,Indian,Buddhist,Single,+916905857229,vivaan.gupta967@outlook.com,842042633056,,"42, Krishna Complex, Market Yard, Pune - 411037",Market Yard,Pune,Maharashtra,411037,18.49481,73.864039,,,Diploma,Construction Worker,White Collar,Low,FP-05286,DNA-05286,Black,Grey,167.2,58.0,Scar on forehead,mock_images/faces/CRM-IND-05286_mugshot.jpg,mock_images/faces/CRM-IND-05286_mugshot.jpg,Market Yard,2025-01-05,15,14,"Kolhapur Jail (5yr for Theft, 2013-2018); Kolhapur Jail (3yr for Assault, 2021-2024); Pune District Jail (2yr for Assault, 2012-2014)",Released,Drug Offense,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Cricket Bat,0,0,2026-08-08 22:55:42
CRM-IND-05287,Mohit,Chavan,Mohit Chavan,Dada,Male,24,2001-01-19,B+,Indian,Jain,Divorced,+917354963999,mohit.chavan525@hotmail.com,590633274236,,"358, Ambedkar Complex, Nanded, Pune - 411041",Nanded,Pune,Maharashtra,411041,18.446704,73.843597,,,No Formal Education,Shop Owner,Organized Crime,Medium,FP-05287,DNA-05287,Hazel,Brown,196.3,80.1,Scar on forehead,mock_images/faces/CRM-IND-05287_mugshot.jpg,mock_images/faces/CRM-IND-05287_mugshot.jpg,Nanded,2024-12-10,3,0,No prior convictions,On Bail,Murder,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Iron Rod,1,1,2026-08-08 22:55:42
CRM-IND-05288,Sandip,Deshmukh,Sandip Deshmukh,Bullet,Male,34,1991-03-15,B-,Indian,Hindu,Divorced,+919307864983,sandip.deshmukh755@rediffmail.com,673083539162,,"496, Chhatrapati Colony, Yerawada, Pune - 411006",Yerawada,Pune,Maharashtra,411006,18.556276,73.884053,,,Higher Secondary,Painter,Habitual Offender,Low,FP-05288,DNA-05288,Brown,Brown,167.7,75.2,Scar on forehead,mock_images/faces/CRM-IND-05288_mugshot.jpg,mock_images/faces/CRM-IND-05288_mugshot.jpg,Yerawada,2024-08-24,7,7,"Nashik Road Central Jail (4yr for Theft, 2011-2015); Arthur Road Jail (1yr for Fraud, 2012-2013); Pune District Jail (2yr for Sexual Offense, 2010-2012)",Bail Denied,Robbery,Tech-savvy offender. Uses digital tools. Known for Robbery operations.,Hammer,0,1,2026-08-08 22:55:42
CRM-IND-05289,Tushar,Iyer,Tushar Iyer,Dada,Male,47,1978-01-04,O+,Indian,Hindu,Married,+917682792063,tushar.iyer788@hotmail.com,942875675650,,"482, Ganesh Lane, Vishrantwadi, Pune - 411015",Vishrantwadi,Pune,Maharashtra,411015,18.566269,73.854089,,,Primary School,Street Vendor,White Collar,Medium,FP-05289,DNA-05289,Brown,Dark Brown,168.5,62.2,Birthmark on back,mock_images/faces/CRM-IND-05289_mugshot.jpg,mock_images/faces/CRM-IND-05289_mugshot.jpg,Vishrantwadi,2024-04-30,6,3,"Taloja Central Jail (4yr for Cybercrime, 2013-2017); Yerawada Central Jail (3yr for Kidnapping, 2021-2024); Kolhapur Jail (5yr for Robbery, 2021-2026)",Released,Robbery,Tech-savvy offender. Uses digital tools. Known for Robbery operations.,Sword,1,0,2026-08-08 22:55:42
CRM-IND-05290,Lalit,Sawant,Lalit Sawant,Dada,Male,45,1980-04-26,B+,Indian,Hindu,Married,+918352085140,lalit.sawant170@rediffmail.com,877414736650,,"150, Ganesh Complex, JM Road, Pune - 411004",JM Road,Pune,Maharashtra,411004,18.52392,73.846233,,,Secondary School,Construction Worker,Non-violent,Low,FP-05290,DNA-05290,Dark Brown,Brown,191.3,49.1,Knife scar on abdomen,mock_images/faces/CRM-IND-05290_mugshot.jpg,mock_images/faces/CRM-IND-05290_mugshot.jpg,JM Road,2024-01-05,2,2,"Pune District Jail (2yr for Murder, 2021-2023); Arthur Road Jail (2yr for Kidnapping, 2014-2016)",Released,Sexual Offense,Opportunistic. Strikes during festivals and crowded events. Blends in.,Iron Rod,1,1,2026-08-08 22:55:42
CRM-IND-05291,Paresh,Bhandari,Paresh Bhandari,Boxer,Male,56,1969-02-06,A-,Indian,Muslim,Married,+916322989858,paresh.bhandari388@rediffmail.com,800850619342,,"360, Krishna Residency, Kalyani Nagar, Pune - 411006",Kalyani Nagar,Pune,Maharashtra,411006,18.547223,73.90301,,,ITI,Tailor,White Collar,High,FP-05291,DNA-05291,Dark Brown,Dark Brown,175.2,52.1,,mock_images/faces/CRM-IND-05291_mugshot.jpg,mock_images/faces/CRM-IND-05291_mugshot.jpg,Kalyani Nagar,2025-06-02,8,6,"Arthur Road Jail (1yr for Drug Offense, 2014-2015); Yerawada Central Jail (5yr for Assault, 2018-2023); Pune District Jail (1yr for Theft, 2012-2013)",Not Applicable,Kidnapping,Tech-savvy offender. Uses digital tools. Known for Kidnapping operations.,Hammer,1,0,2026-08-08 22:55:42
CRM-IND-05292,Imran,Singh,Imran Singh,Bada,Male,48,1977-07-03,A+,Indian,Jain,Single,+917268011680,imran.singh373@yahoo.com,699119247000,J6489548,"438, Sai Complex, Ravet, Pune - 412101",Ravet,Pune,Maharashtra,412101,18.643764,73.758042,,,Primary School,Tailor,Violent,Low,FP-05292,DNA-05292,Hazel,Grey,172.8,79.1,Tattoo on chest,mock_images/faces/CRM-IND-05292_mugshot.jpg,mock_images/faces/CRM-IND-05292_mugshot.jpg,Ravet,2024-09-30,2,1,"Kolhapur Jail (2yr for Theft, 2020-2022)",On Bail,Assault,Opportunistic. Strikes during festivals and crowded events. Blends in.,Iron Rod,0,0,2026-08-08 22:55:42
CRM-IND-05293,Siddharth,Banerjee,Siddharth Banerjee,,Male,18,2007-01-20,A+,Indian,Muslim,Single,+916211075896,siddharth.banerjee281@rediffmail.com,341442809360,,"305, Nehru Galli, Pune Station, Pune - 411001",Pune Station,Pune,Maharashtra,411001,18.524771,73.878472,,,Primary School,Scrap Dealer,Organized Crime,Medium,FP-05293,DNA-05293,Black,Brown,170.6,77.0,Tattoo on neck,mock_images/faces/CRM-IND-05293_mugshot.jpg,mock_images/faces/CRM-IND-05293_mugshot.jpg,Pune Station,2025-10-05,6,2,"Taloja Central Jail (4yr for Cybercrime, 2021-2025); Yerawada Central Jail (5yr for Fraud, 2015-2020)",Bail Denied,Robbery,Tech-savvy offender. Uses digital tools. Known for Robbery operations.,None,0,1,2026-08-08 22:55:42
CRM-IND-05294,Suresh,Sheikh,Suresh Sheikh,Hawk,Male,36,1989-01-25,A-,Indian,Muslim,Widowed,+919101090964,suresh.sheikh217@rediffmail.com,810271617324,,"495, Ambedkar Galli, Akurdi, Pune - 411035",Akurdi,Pune,Maharashtra,411035,18.645552,73.787331,,,ITI,Scrap Dealer,Violent,Critical,FP-05294,DNA-05294,Hazel,Grey,164.0,67.7,Tattoo on neck,mock_images/faces/CRM-IND-05294_mugshot.jpg,mock_images/faces/CRM-IND-05294_mugshot.jpg,Akurdi,2025-05-24,13,7,"Nashik Road Central Jail (5yr for Fraud, 2021-2026); Yerawada Central Jail (2yr for Theft, 2011-2013); Yerawada Central Jail (2yr for Drug Offense, 2014-2016)",Bail Denied,Sexual Offense,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Pistol,1,0,2026-08-08 22:55:42
CRM-IND-05295,Akash,Reddy,Akash Reddy,Gora,Male,35,1990-11-06,B+,Indian,Hindu,Single,+919697114831,akash.reddy925@rediffmail.com,737193047694,A1905855,"74, Gandhi Chowk, Katraj, Pune - 411046",Katraj,Pune,Maharashtra,411046,18.455982,73.853,,,Post Graduate,Shop Owner,Organized Crime,High,FP-05295,DNA-05295,Hazel,Brown,191.0,53.7,,mock_images/faces/CRM-IND-05295_face_1.jpg,mock_images/faces/CRM-IND-05295_mugshot.jpg,Katraj,2025-08-26,13,13,"Yerawada Central Jail (3yr for Fraud, 2018-2021); Yerawada Central Jail (1yr for Theft, 2017-2018); Pune District Jail (4yr for Fraud, 2020-2024)",Bail Denied,Drug Offense,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,None,1,0,2026-08-08 22:55:42
CRM-IND-05296,Sanjay,Pandey,Sanjay Pandey,Chain,Male,63,1962-08-18,O+,Indian,Muslim,Married,+919117766988,sanjay.pandey152@gmail.com,903673853479,L7860879,"352, Laxmi Chowk, Bhusari Colony, Pune - 411038",Bhusari Colony,Pune,Maharashtra,411038,18.502096,73.813861,,,Diploma,Painter,Organized Crime,Critical,FP-05296,DNA-05296,Hazel,Grey,163.7,69.0,,mock_images/faces/CRM-IND-05296_face_1.jpg,mock_images/faces/CRM-IND-05296_mugshot.jpg,Bhusari Colony,2024-05-05,13,8,"Yerawada Central Jail (3yr for Extortion, 2012-2015); Taloja Central Jail (1yr for Cybercrime, 2015-2016); Pune District Jail (3yr for Sexual Offense, 2013-2016)",On Bail,Murder,Opportunistic. Strikes during festivals and crowded events. Blends in.,Pistol,1,0,2026-08-08 22:55:42
CRM-IND-05297,Aarav,Ansari,Aarav Ansari,Eagle,Male,26,1999-05-21,A-,Indian,Hindu,Widowed,+919355233563,aarav.ansari95@gmail.com,836610658316,,"455, Ambedkar Lane, Lonavala, Pune - 410401",Lonavala,Pune,Maharashtra,410401,18.751681,73.4054,,,Higher Secondary,Shop Owner,Organized Crime,High,FP-05297,DNA-05297,Hazel,Black,181.6,99.5,Burn mark on left hand,mock_images/faces/CRM-IND-05297_mugshot.jpg,mock_images/faces/CRM-IND-05297_mugshot.jpg,Lonavala,2024-05-26,15,7,"Yerawada Central Jail (1yr for Sexual Offense, 2016-2017); Arthur Road Jail (3yr for Murder, 2019-2022); Yerawada Central Jail (4yr for Fraud, 2013-2017)",Not Applicable,Fraud,Tech-savvy offender. Uses digital tools. Known for Fraud operations.,Pistol,1,0,2026-08-08 22:55:42
